"_id",MovieName,MovieId,RealTimeBox,SumBoxOffice,MovieFxAll,MovieZz
5e848cc3157e22fc67936614,使徒行者2：谍影行动,685579,0.0,70226.4,"天津猫眼微影文化传媒有限公司 Tianjin Maoyan Weiying Media Co.,Ltd/华夏电影发行有限责任公司 Huaxia Film Distribution Co.,Ltd",
5e848cc3157e22fc67936615,画皮2,589501,0.0,70210.5,"中国电影集团公司 China Film Group Corporation/华谊兄弟传媒股份有限公司 Huayi Brothers Media Group Co.,Ltd","麒麟网（北京）影视文化传媒有限公司 Kylin Network (Beijing) Movie&amp;Culture Media Co.,Ltd"
5e848cc3157e22fc67936616,寒战2,641077,0.0,67826.0,"联瑞（上海）影业有限公司 Lian Ray Pictures Co.,Ltd/百度在线网络技术（北京）有限公司 Baidu","万诱引力乙有限公司 Irresistible Yi Co.,Ltd/上海腾讯企鹅影视文化传播有限公司 Shanghai Tencent Penguin Pictures Co.,Ltd"
5e848cc3157e22fc67936617,让子弹飞,573439,0.0,65355.3,"东阳不亦乐乎影业有限公司  Dongyang Bu Yi Le Hu Pictures Co.,Ltd/英皇电影发行（北京）有限公司 EMP Distribution（Beijing）Limited","香港英皇影业有限公司 Emperor Motion Pictures/北京不亦乐乎电影文化发展有限公司 Beijing Buyilehu film culture development Co., Ltd./中国电影集团公司 China Film Group Corporation/幸福蓝海影视文化集团股份有限公司 Omnijoi Media Corporation Co.,Ltd/峨眉电影集团 E Mei Film Group/中联文化传播集团 Zhonglian Media Group/东阳不亦乐乎影业有限公司  Dongyang Bu Yi Le Hu Pictures Co.,Ltd"
5e848cc3157e22fc67936618,唐山大地震,566405,0.0,65015.7,"华谊兄弟传媒股份有限公司 Huayi Brothers Media Group Co.,Ltd/中影集团数字电影院线有限公司 China Film Group Digital Cinema Line Co.,Ltd/中国电影集团公司 China Film Group Corporation","华谊兄弟传媒股份有限公司 Huayi Brothers Media Group Co.,Ltd/浙江影视（集团）有限公司 Zhejiang Film and TV (Group) Co., Ltd/寰亚电影制作有限公司 Media Asia Film Production Co., Ltd./香港英皇影业有限公司 Emperor Motion Pictures/唐山广电传媒 Tangshan radio and television media/上海电影（集团）有限公司 Shanghai Film Group Co.,Ltd"
5e848cc3157e22fc67936619,新喜剧之王,683395,0.0,62787.3,"天津联瑞影业有限公司 Tianjin Lianrui Pictures Co., Ltd/联瑞（上海）影业有限公司 Lian Ray Pictures Co.,Ltd","北京联瑞影视制作有限公司 Beijing Lianrui Film Production Co.,Ltd/晋思拓展有限公司 "
5e848cc3157e22fc6793661a,使徒行者,637798,0.0,60631.4,"北京嘉映影业有限公司 Beijing Jiaying Pictures Co.,Ltd /华夏电影发行有限责任公司 Huaxia Film Distribution Co.,Ltd/天津猫眼文化传媒有限公司 Tianjin Maoyan Media Co.,Ltd   /星美影业有限公司 Stellar Pictures Co.,Ltd/上海格瓦商务信息咨询有限公司 Shanghai Gewa Business Information Consulting Co.,Ltd ","邵氏兄弟（香港）有限公司 Shaw Brothers (Hongkong) Limited/北京嘉映影业有限公司 Beijing Jiaying Pictures Co.,Ltd /寰亚电影制作有限公司 Media Asia Film Production Co., Ltd./天下一电影制作有限公司 Tianxiayi  Film Production Co.,Ltd/霍尔果斯春天融合传媒有限公司 Huoerguos spring fusion media co., LTD/北京龙乐东方影视文化传媒有限公司 Beijing Lingle Dongfang Entertainment Co.,Ltd /北京烈火影业有限公司 /上海克顿文化传媒有限公司 Shanghai Croton Media Co.,Ltd  /寰亚电影发行（北京）有限公司 Media Asia Film Distribution (Beijing) Co.,Ltd/星美影业有限公司 Stellar Pictures Co.,Ltd"
5e848cc3157e22fc6793661b,追龙,658278,0.0,57465.4,"霍尔果斯博纳文化传媒有限公司 Horgos Bona Media Co.,Ltd /华夏电影发行有限责任公司 Huaxia Film Distribution Co.,Ltd","香港星王朝有限公司 Hongkong Star Dynasty Co., Ltd/浙江博纳影视制作有限公司 Zhejiang Bona  Production Co., Ltd/霍尔果斯博纳文化传媒有限公司 Horgos Bona Media Co.,Ltd /北京源石影视文化有限公司 Beijing Yuanshi Media Co.,Ltd/梦造者娱乐有限公司 Mengzaozhe Entertainment Co.,Ltd/太阳娱乐文化有限公司 Sun Entertainment Culture Limited/霍尔果斯环星影视传媒有限公司 /博纳宏福影业有限公司 /红地毯投资有限公司（中国香港） "
5e848cca157e22fc6793661c,杀破狼2,617809,0.0,56049.8,"天津猫眼文化传媒有限公司 Tianjin Maoyan Media Co.,Ltd   ",太阳娱乐文化有限公司 Sun Entertainment Culture Limited/睦谷富投资集团 Mugufu Investment Group
5e848cca157e22fc6793661d,龙门飞甲,588865,0.0,54031.3,博纳影业集团股份有限公司 Bona Film Group,"博纳影视娱乐有限公司 Bona Entertainment Co.,Ltd/中国电影集团公司 China Film Group Corporation/北京华影盛视文化传播有限公司 Beijing Shining Show Media  Co.,Ltd/上海尚世影业有限公司 SMG Pictures"
5e848cca157e22fc6793661e,中国合伙人,610867,0.0,53881.3,"我们亚博思电影发行（北京）有限公司 Wo Men Ya Bo Si Film Distribution (Beijing) Co., LTD/北京光线影业有限公司 Beijing Enlight Pictures Co.,Ltd/星美（北京）影业有限公司 Stellar Mega Films Limited","我们制作有限公司 We Productions Co.,Ltd/星美（北京）影业有限公司 Stellar Mega Films Limited/云南电影集团 Yunnan Film Group Co,.Ltd/北京玖阳晟禾科技有限公司 Beijing Jiuyang Shenghe Technology Co.,Ltd/寰亚电影制作有限公司 Media Asia Film Production Co., Ltd."
5e848cca157e22fc6793661f,警察故事2013,613384,0.0,53438.8,"万达影视传媒有限公司 Wanda Media Co., Ltd/中国电影集团公司 China Film Group Corporation","万达影视传媒有限公司 Wanda Media Co., Ltd/北京中联华盟文化传媒投资有限公司 Beijing Zhonglian Huameng Media  Investment  Co.,Ltd/星光国际传媒（集团）有限公司 Starlight International Media (Group) Co.,Ltd/星光灿烂香港国际传媒有限公司 Xingguang Canlan Hongkong International Media Co.,Ltd/国家新闻出版广电总局电影卫星频道节目制作中心 China Movie Channel SARFT/西安龙年影视文化传播有限公司 Xi'an Longnian Entertainment Co.,Ltd"
5e848cca157e22fc67936620,澳门风云,615430,0.0,52479.4,"天津博纳文化传媒有限公司 Tianjin Bona culture media Co., Ltd","香港电视广播有限公司 Television Broadcasts Limited/太阳娱乐文化有限公司 Sun Entertainment Culture Limited/香港星王朝有限公司 Hongkong Star Dynasty Co., Ltd"
